ufn,sample_type,sample_id,container_id,container_cell,sample_location,comments_sample,sample_status,sample_qc_flag,sample_flag_reason,sample_qc_log
U1328,carcass,U1328,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1329,carcass,U1329,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1330,carcass,U1330,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1331,carcass,U1331,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1332,carcass,U1332,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1333,carcass,U1333,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1334,carcass,U1334,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1335,carcass,U1335,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1336,carcass,U1336,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1337,carcass,U1337,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1338,carcass,U1338,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1339,carcass,U1339,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1340,carcass,U1340,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1341,carcass,U1341,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1342,carcass,U1342,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1343,carcass,U1343,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1345,carcass,U1345,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1346,carcass,U1346,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1347,carcass,U1347,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1348,carcass,U1348,BCA24A,NA,BCA24A-NA,NA,collected,N,NA,NA
U1349,carcass,U1349,BCA24A,NA,BCA24A-NA,NA,collected,N,NA,NA
U1350,carcass,U1350,BCA24A,NA,BCA24A-NA,NA,collected,N,NA,NA
U1351,carcass,U1351,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1352,carcass,U1352,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1353,carcass,U1353,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1354,carcass,U1354,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1355,carcass,U1355,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1356,carcass,U1356,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1357,carcass,U1357,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1358,carcass,U1358,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1360,carcass,U1360,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1361,carcass,U1361,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1362,carcass,U1362,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1363,carcass,U1363,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1364,carcass,U1364,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1365,carcass,U1365,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1366,carcass,U1366,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1367,carcass,U1367,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1368,carcass,U1368,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1369,carcass,U1369,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1370,carcass,U1370,BCA23A,NA,BCA23A-NA,NA,collected,N,NA,NA
U1371,carcass,U1371,BCA25A,NA,BCA25A-NA,NA,collected,N,NA,NA
U1372,carcass,U1372,BCA25A,NA,BCA25A-NA,NA,collected,N,NA,NA
U1373,carcass,U1373,BCA25A,NA,BCA25A-NA,NA,collected,N,NA,NA
U1374,carcass,U1374,BCA25A,NA,BCA25A-NA,NA,collected,N,NA,NA
U1375,carcass,U1375,BCA25A,NA,BCA25A-NA,NA,collected,N,NA,NA
U1376,carcass,U1376,BCA88,NA,BCA88-NA,NA,collected,N,NA,Updated cid from 25A (was loose in -20 upright freezer) 2018-01-24 JG
U1381,carcass,U1381,BCA24A,NA,BCA24A-NA,NA,collected,N,NA,NA
U1382,carcass,U1382,BCA24A,NA,BCA24A-NA,NA,collected,N,NA,NA
U1383,carcass,U1383,BCA25A,NA,BCA25A-NA,NA,collected,N,NA,NA
U1384,carcass,U1384,BCA25A,NA,BCA25A-NA,NA,collected,N,NA,NA
U1385,carcass,U1385,BCA25A,NA,BCA25A-NA,NA,collected,N,NA,NA
U1386,carcass,U1386,BCA25A,NA,BCA25A-NA,NA,collected,N,NA,NA
U1387,carcass,U1387,BCA25A,NA,BCA25A-NA,NA,collected,N,NA,NA
U1388,carcass,U1388,BCA25A,NA,BCA25A-NA,NA,collected,N,NA,NA
U1389,carcass,U1389,BCA25A,NA,BCA25A-NA,NA,collected,N,NA,NA
U1390,carcass,U1390,BCA25A,NA,BCA25A-NA,NA,collected,N,NA,NA
U1391,carcass,U1391,BCA25A,NA,BCA25A-NA,NA,collected,N,NA,NA
U1392,carcass,U1392,BCA25A,NA,BCA25A-NA,NA,collected,N,NA,NA
U1393,carcass,U1393,BCA25A,NA,BCA25A-NA,NA,collected,N,NA,NA
U1394,carcass,U1394,BCA25A,NA,BCA25A-NA,NA,collected,N,NA,NA
U1395,carcass,U1395,BCA25A,NA,BCA25A-NA,NA,collected,N,NA,NA
U1396,carcass,U1396,BCA25A,NA,BCA25A-NA,NA,collected,N,NA,NA
U1397,carcass,U1397,BCA25A,NA,BCA25A-NA,NA,collected,N,NA,NA
U1398,carcass,U1398,BCA25A,NA,BCA25A-NA,NA,collected,N,NA,NA
U1401,carcass,U1401,BCA25A,NA,BCA25A-NA,NA,collected,N,NA,NA
U1402,carcass,U1402,BCA25A,NA,BCA25A-NA,NA,collected,N,NA,NA
U1403,carcass,U1403,BCA25A,NA,BCA25A-NA,NA,collected,N,NA,NA
U1404,carcass,U1404,BCA25A,NA,BCA25A-NA,NA,collected,N,NA,NA
U1405,carcass,U1405,BCA25A,NA,BCA25A-NA,NA,collected,N,NA,NA
U1406,carcass,U1406,BCA25A,NA,BCA25A-NA,NA,collected,N,NA,NA
U1407,carcass,U1407,BCA25A,NA,BCA25A-NA,NA,collected,N,NA,NA
U1408,carcass,U1408,BCA25A,NA,BCA25A-NA,NA,collected,N,NA,NA
U1411,carcass,U1411,BCA25A,NA,BCA25A-NA,NA,collected,N,NA,NA
U1412,carcass,U1412,BCA25A,NA,BCA25A-NA,NA,collected,N,NA,NA
U1422,carcass,U1422,BCA1,NA,BCA1-NA,NA,collected,N,NA,NA
U1423,carcass,U1423,BCA1,NA,BCA1-NA,NA,collected,N,NA,NA
U1424,carcass,U1424,BCA1,NA,BCA1-NA,NA,collected,N,NA,NA
U1425,carcass,U1425,BCA4,NA,BCA4-NA,NA,collected,N,NA,NA
U1426,carcass,U1426,BCA4,NA,BCA4-NA,NA,collected,N,NA,NA
U1427,carcass,U1427,BCA4,NA,BCA4-NA,NA,collected,N,NA,NA
U1428,carcass,U1428,BCA6,NA,BCA6-NA,NA,collected,N,NA,NA
U1429,carcass,U1429,BCA6,NA,BCA6-NA,NA,collected,N,NA,NA
U1430,carcass,U1430,BCA6,NA,BCA6-NA,NA,collected,N,NA,NA
U1431,carcass,U1431,BCA1,NA,BCA1-NA,NA,collected,N,NA,NA
U1432,carcass,U1432,BCA1,NA,BCA1-NA,NA,collected,N,NA,NA
U1433,carcass,U1433,BCA1,NA,BCA1-NA,NA,collected,N,NA,NA
U1434,carcass,U1434,BCA1,NA,BCA1-NA,NA,collected,N,NA,NA
U1435,carcass,U1435,BCA1,NA,BCA1-NA,NA,collected,N,NA,NA
U1436,carcass,U1436,BCA1,NA,BCA1-NA,NA,collected,N,NA,NA
U1437,carcass,U1437,BCA1,NA,BCA1-NA,NA,collected,N,NA,NA
U1438,carcass,U1438,BCA1,NA,BCA1-NA,NA,collected,N,NA,NA
U1439,carcass,U1439,BCA1,NA,BCA1-NA,NA,collected,N,NA,NA
U1440,carcass,U1440,BCA1,NA,BCA1-NA,NA,collected,N,NA,NA
U1441,carcass,U1441,BCA1,NA,BCA1-NA,NA,collected,N,NA,NA
U1442,carcass,U1442,BCA1,NA,BCA1-NA,NA,collected,N,NA,NA
U1443,carcass,U1443,BCA1,NA,BCA1-NA,NA,collected,N,NA,NA
U1444,carcass,U1444,BCA1,NA,BCA1-NA,NA,collected,N,NA,NA
U1445,carcass,U1445,BCA1,NA,BCA1-NA,NA,collected,N,NA,NA
U1446,carcass,U1446,BCA1,NA,BCA1-NA,NA,collected,N,NA,NA
U1447,carcass,U1447,BCA1,NA,BCA1-NA,NA,collected,N,NA,NA
U1448,carcass,U1448,BCA1,NA,BCA1-NA,NA,collected,N,NA,NA
U1449,carcass,U1449,BCA1,NA,BCA1-NA,NA,collected,N,NA,NA
U1450,carcass,U1450,BCA1,NA,BCA1-NA,NA,collected,N,NA,NA
U1451,carcass,U1451,BCA1,NA,BCA1-NA,NA,collected,N,NA,NA
U1452,carcass,U1452,BCA1,NA,BCA1-NA,NA,collected,N,NA,NA
U1453,carcass,U1453,BCA1,NA,BCA1-NA,NA,collected,N,NA,NA
U1454,carcass,U1454,BCA1,NA,BCA1-NA,NA,collected,N,NA,NA
U1455,carcass,U1455,BCA1,NA,BCA1-NA,NA,collected,N,NA,NA
U1461,carcass,U1461,BCA1,NA,BCA1-NA,NA,collected,N,NA,NA
U1462,carcass,U1462,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1463,carcass,U1463,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1464,carcass,U1464,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1465,carcass,U1465,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1466,carcass,U1466,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1467,carcass,U1467,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1468,carcass,U1468,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1469,carcass,U1469,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1470,carcass,U1470,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1471,carcass,U1471,BCA1,NA,BCA1-NA,NA,collected,N,NA,NA
U1472,carcass,U1472,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1473,carcass,U1473,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1474,carcass,U1474,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1475,carcass,U1475,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1476,carcass,U1476,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1477,carcass,U1477,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1478,carcass,U1478,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1479,carcass,U1479,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1480,carcass,U1480,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1481,carcass,U1481,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1482,carcass,U1482,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1483,carcass,U1483,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1484,carcass,U1484,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1485,carcass,U1485,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1486,carcass,U1486,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1487,carcass,U1487,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1488,carcass,U1488,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1489,carcass,U1489,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1490,carcass,U1490,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1491,carcass,U1491,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1492,carcass,U1492,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1493,carcass,U1493,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1494,carcass,U1494,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1495,carcass,U1495,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1496,carcass,U1496,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1497,carcass,U1497,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1498,carcass,U1498,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1499,carcass,U1499,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1500,carcass,U1500,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1501,carcass,U1501,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1502,carcass,U1502,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1503,carcass,U1503,BCA2,NA,BCA2-NA,NA,collected,N,NA,NA
U1504,carcass,U1504,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1505,carcass,U1505,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1506,carcass,U1506,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1507,carcass,U1507,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1508,carcass,U1508,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1509,carcass,U1509,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1510,carcass,U1510,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1511,carcass,U1511,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1512,carcass,U1512,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1513,carcass,U1513,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1514,carcass,U1514,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1515,carcass,U1515,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1516,carcass,U1516,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1517,carcass,U1517,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1518,carcass,U1518,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1519,carcass,U1519,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1520,carcass,U1520,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1521,carcass,U1521,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1522,carcass,U1522,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1523,carcass,U1523,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1524,carcass,U1524,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1525,carcass,U1525,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1526,carcass,U1526,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1527,carcass,U1527,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1528,carcass,U1528,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1529,carcass,U1529,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1530,carcass,U1530,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1531,carcass,U1531,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1532,carcass,U1532,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1533,carcass,U1533,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1534,carcass,U1534,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1535,carcass,U1535,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1536,carcass,U1536,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1537,carcass,U1537,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1538,carcass,U1538,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1539,carcass,U1539,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1540,carcass,U1540,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1541,carcass,U1541,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1542,carcass,U1542,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1543,carcass,U1543,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1544,carcass,U1544,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1545,carcass,U1545,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1546,carcass,U1546,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1547,carcass,U1547,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1548,carcass,U1548,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1549,carcass,U1549,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1550,carcass,U1550,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1551,carcass,U1551,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1552,carcass,U1552,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1553,carcass,U1553,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1554,carcass,U1554,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1555,carcass,U1555,BCA4,NA,BCA4-NA,NA,collected,N,NA,NA
U1556,carcass,U1556,BCA4,NA,BCA4-NA,NA,collected,N,NA,NA
U1557,carcass,U1557,BCA4,NA,BCA4-NA,NA,collected,N,NA,NA
U1558,carcass,U1558,BCA4,NA,BCA4-NA,NA,collected,N,NA,NA
U1559,carcass,U1559,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1560,carcass,U1560,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1561,carcass,U1561,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1562,carcass,U1562,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1563,carcass,U1563,BCA3,NA,BCA3-NA,NA,collected,N,NA,NA
U1564,carcass,U1564,BCA4,NA,BCA4-NA,NA,collected,N,NA,NA
U1565,carcass,U1565,BCA4,NA,BCA4-NA,NA,collected,N,NA,NA
U1566,carcass,U1566,BCA4,NA,BCA4-NA,NA,collected,N,NA,NA
U1567,carcass,U1567,BCA4,NA,BCA4-NA,NA,collected,N,NA,NA
U1568,carcass,U1568,BCA4,NA,BCA4-NA,NA,collected,N,NA,NA
U1569,carcass,U1569,BCA4,NA,BCA4-NA,NA,collected,N,NA,NA
U1570,carcass,U1570,BCA4,NA,BCA4-NA,NA,collected,N,NA,NA
U1571,carcass,U1571,BCA4,NA,BCA4-NA,NA,collected,N,NA,NA
U1572,carcass,U1572,BCA4,NA,BCA4-NA,NA,collected,N,NA,NA
U1573,carcass,U1573,BCA4,NA,BCA4-NA,NA,collected,N,NA,NA
U1574,carcass,U1574,BCA4,NA,BCA4-NA,NA,collected,N,NA,NA
U1575,carcass,U1575,BCA4,NA,BCA4-NA,NA,collected,N,NA,NA
U1576,carcass,U1576,BCA4,NA,BCA4-NA,NA,collected,N,NA,NA
U1577,carcass,U1577,BCA4,NA,BCA4-NA,NA,collected,N,NA,NA
U1578,carcass,U1578,BCA4,NA,BCA4-NA,NA,collected,N,NA,NA
U1579,carcass,U1579,BCA4,NA,BCA4-NA,NA,collected,N,NA,NA
U1580,carcass,U1580,BCA4,NA,BCA4-NA,NA,collected,N,NA,NA
U1581,carcass,U1581,BCA4,NA,BCA4-NA,NA,collected,N,NA,NA
U1582,carcass,U1582,BCA4,NA,BCA4-NA,NA,collected,N,NA,NA
U1583,carcass,U1583,BCA4,NA,BCA4-NA,NA,collected,N,NA,NA
U1584,carcass,U1584,BCA4,NA,BCA4-NA,NA,collected,N,NA,NA
U1585,carcass,U1585,BCA4,NA,BCA4-NA,NA,collected,N,NA,NA
U1586,carcass,U1586,BCA4,NA,BCA4-NA,NA,collected,N,NA,NA
U1587,carcass,U1587,BCA4,NA,BCA4-NA,NA,collected,N,NA,NA
U1588,carcass,U1588,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1589,carcass,U1589,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1590,carcass,U1590,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1591,carcass,U1591,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1592,carcass,U1592,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1593,carcass,U1593,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1594,carcass,U1594,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1595,carcass,U1595,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1596,carcass,U1596,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1597,carcass,U1597,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1598,carcass,U1598,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1599,carcass,U1599,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1600,carcass,U1600,BCA6,NA,BCA6-NA,NA,collected,N,NA,NA
U1601,carcass,U1601,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1602,carcass,U1602,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1603,carcass,U1603,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1604,carcass,U1604,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1605,carcass,U1605,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1606,carcass,U1606,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1607,carcass,U1607,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1608,carcass,U1608,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1609,carcass,U1609,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1610,carcass,U1610,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1611,carcass,U1611,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1612,carcass,U1612,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1613,carcass,U1613,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1614,carcass,U1614,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1621,carcass,U1621,BCA5,NA,BCA5-NA,NA,collected,N,NA,NA
U1622,carcass,U1622,BCA6,NA,BCA6-NA,NA,collected,N,NA,NA
U1623,carcass,U1623,BCA6,NA,BCA6-NA,NA,collected,N,NA,NA
U1624,carcass,U1624,BCA6,NA,BCA6-NA,NA,collected,N,NA,NA
U1625,carcass,U1625,BCA6,NA,BCA6-NA,NA,collected,N,NA,NA
U1626,carcass,U1626,BCA6,NA,BCA6-NA,NA,collected,N,NA,NA
U1627,carcass,U1627,BCA6,NA,BCA6-NA,NA,collected,N,NA,NA
U1628,carcass,U1628,BCA6,NA,BCA6-NA,NA,collected,N,NA,NA
U1629,carcass,U1629,BCA6,NA,BCA6-NA,NA,collected,N,NA,NA
U1630,carcass,U1630,BCA6,NA,BCA6-NA,NA,collected,N,NA,NA
U1631,carcass,U1631,BCA6,NA,BCA6-NA,NA,collected,N,NA,NA
U1632,carcass,U1632,BCA6,NA,BCA6-NA,NA,collected,N,NA,NA
U1633,carcass,U1633,BCA6,NA,BCA6-NA,NA,collected,N,NA,NA
U1634,carcass,U1634,BCA6,NA,BCA6-NA,NA,collected,N,NA,NA
U1635,carcass,U1635,BCA6,NA,BCA6-NA,NA,collected,N,NA,NA
U1636,carcass,U1636,BCA6,NA,BCA6-NA,NA,collected,N,NA,NA
U1637,carcass,U1637,BCA6,NA,BCA6-NA,NA,collected,N,NA,NA
U1638,carcass,U1638,BCA6,NA,BCA6-NA,NA,collected,N,NA,NA
U1639,carcass,U1639,BCA7,NA,BCA7-NA,NA,collected,N,NA,NA
U1640,carcass,U1640,BCA7,NA,BCA7-NA,NA,collected,N,NA,NA
U1641,carcass,U1641,BCA6,NA,BCA6-NA,NA,collected,N,NA,NA
U1642,carcass,U1642,BCA6,NA,BCA6-NA,NA,collected,N,NA,NA
U1643,carcass,U1643,BCA6,NA,BCA6-NA,NA,collected,N,NA,NA
U1644,carcass,U1644,BCA6,NA,BCA6-NA,NA,collected,N,NA,NA
U1645,carcass,U1645,BCA6,NA,BCA6-NA,NA,collected,N,NA,NA
U1646,carcass,U1646,BCA6,NA,BCA6-NA,NA,collected,N,NA,NA
U1647,carcass,U1647,BCA7,NA,BCA7-NA,NA,collected,N,NA,NA
U1648,carcass,U1648,BCA7,NA,BCA7-NA,NA,collected,N,NA,NA
U1649,carcass,U1649,BCA7,NA,BCA7-NA,NA,collected,N,NA,NA
U1651,carcass,U1651,BCA7,NA,BCA7-NA,NA,collected,N,NA,NA
U1652,carcass,U1652,BCA7,NA,BCA7-NA,NA,collected,N,NA,NA
U1653,carcass,U1653,BCA7,NA,BCA7-NA,NA,collected,N,NA,NA
U1654,carcass,U1654,BCA8,NA,BCA8-NA,NA,collected,N,NA,NA
U1655,carcass,U1655,BCA8,NA,BCA8-NA,NA,collected,N,NA,NA
U1656,carcass,U1656,BCA8,NA,BCA8-NA,NA,collected,N,NA,NA
U1657,carcass,U1657,BCA8,NA,BCA8-NA,NA,collected,N,NA,NA
U1658,carcass,U1658,BCA8,NA,BCA8-NA,NA,collected,N,NA,NA
U1659,carcass,U1659,BCA8,NA,BCA8-NA,NA,collected,N,NA,NA
U1660,carcass,U1660,BCA8,NA,BCA8-NA,NA,collected,N,NA,NA
U1661,carcass,U1661,BCA8,NA,BCA8-NA,NA,collected,N,NA,NA
U1662,carcass,U1662,BCA8,NA,BCA8-NA,NA,collected,N,NA,NA
U1663,carcass,U1663,BCA8,NA,BCA8-NA,NA,collected,N,NA,NA
U1664,carcass,U1664,BCA8,NA,BCA8-NA,NA,collected,N,NA,NA
U1665,carcass,U1665,BCA8,NA,BCA8-NA,NA,collected,N,NA,NA
U1666,carcass,U1666,BCA8,NA,BCA8-NA,NA,collected,N,NA,NA
U1667,carcass,U1667,BCA8,NA,BCA8-NA,NA,collected,N,NA,NA
U1668,carcass,U1668,BCA8,NA,BCA8-NA,NA,collected,N,NA,NA
U1669,carcass,U1669,BCA8,NA,BCA8-NA,NA,collected,N,NA,NA
U1670,carcass,U1670,BCA8,NA,BCA8-NA,NA,collected,N,NA,NA
U1671,carcass,U1671,BCA8,NA,BCA8-NA,NA,collected,N,NA,NA
U1672,carcass,U1672,BCA8,NA,BCA8-NA,NA,collected,N,NA,NA
U1673,carcass,U1673,BCA8,NA,BCA8-NA,NA,collected,N,NA,NA
U1674,carcass,U1674,BCA8,NA,BCA8-NA,NA,collected,N,NA,NA
U1675,carcass,U1675,BCA8,NA,BCA8-NA,NA,collected,N,NA,NA
U1676,carcass,U1676,BCA8,NA,BCA8-NA,NA,collected,N,NA,NA
U1677,carcass,U1677,BCA8,NA,BCA8-NA,NA,collected,N,NA,NA
U1678,carcass,U1678,BCA8,NA,BCA8-NA,NA,collected,N,NA,NA
U1679,carcass,U1679,BCA11,NA,BCA11-NA,NA,collected,N,NA,NA
U1680,carcass,U1680,BCA11,NA,BCA11-NA,NA,collected,N,NA,NA
U1681,carcass,U1681,BCA11,NA,BCA11-NA,NA,collected,N,NA,NA
U1682,carcass,U1682,BCA11,NA,BCA11-NA,NA,collected,N,NA,NA
U1683,carcass,U1683,BCA11,NA,BCA11-NA,NA,collected,N,NA,NA
U1684,carcass,U1684,BCA11,NA,BCA11-NA,NA,collected,N,NA,NA
U1685,carcass,U1685,BCA11,NA,BCA11-NA,NA,collected,N,NA,NA
